dbx_v3_0_0_0										
Time	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	
0.010344827586	-0.015786002213	0.105653352266	1.073272681627	-6.473855996639	43.328550123670	440.150247811835	278.596483593277	-296.327351266039	35.819297574217	
0.011206896552	-0.012820249375	0.109290580119	1.100521887825	-5.257597659772	44.820181065386	451.325175736724	283.626735258622	-306.606688690465	38.255163100301	
0.012068965517	-0.006417889363	0.108988846899	1.126722664408	-2.631983131419	44.696439956691	462.070141581034	288.486076700806	-314.650985604986	38.782931535334	
0.012931034483	-0.028580551615	0.106839362271	1.146582192809	-11.720914070665	43.814934065525	470.214554922617	292.699880920061	-324.364213200670	44.884758755811	
0.013793103448	-0.030028750532	0.092041170224	1.156077129659	-12.314821959299	37.746180049544	474.108438442518	297.096717023812	-327.439438806775	36.628733129579	
0.014655172414	-0.033504732691	0.111063553683	1.186933188668	-13.740325873432	45.547279375953	486.762540472534	301.559906713187	-343.109944615331	49.699847851099	
0.015517241379	-0.043140530989	0.109031418992	1.195648092266	-17.691976820820	44.713898816514	490.336531541178	303.709009733317	-343.097507335363	49.505207946781	
0.016379310345	-0.047097734742	0.099461874189	1.185077783473	-19.314830213189	40.789418496833	486.001636864077	303.161032742680	-333.653834143673	44.056466952500	
0.017241379310	-0.025974707189	0.108069004086	1.176698179425	-10.652254549671	44.319211458019	482.565152491078	301.383958269584	-321.153399428067	46.516998214631	
0.018103448276	-0.010949779957	0.118098053719	1.151537949858	-4.490516198036	48.432135188396	472.246916064773	298.427711527210	-302.687604648292	47.764591623649	
0.018965517241	-0.010680448741	0.105863540945	1.129376047526	-4.380063185045	43.414748720091	463.158296769243	295.657271576596	-287.238968548099	40.652260177127	
0.019827586207	-0.017951858282	0.108695316829	1.119678160064	-7.362075832908	44.576062968379	459.181182991376	295.956864316119	-280.439194484236	43.129809791713	
0.020689655172	-0.019563852864	0.102583464396	1.118411690839	-8.023156494668	42.069585901230	458.661802639417	296.591465298334	-278.752027781073	40.353344238654	
0.021551724138	-0.017842468735	0.099276871346	1.117437705696	-7.317215065579	40.713548637724	458.262370314633	296.918307881389	-275.873623653498	39.221622320099	
0.022413793103	-0.016364676886	0.096308017737	1.114477599918	-6.711171084370	39.496018671739	457.048427843481	296.468334162824	-271.860301206335	37.977730199467	
0.023275862069	-0.015088560769	0.096157468658	1.114216699465	-6.187834531981	39.434278337037	456.941432294981	297.337040254719	-268.915078642290	38.276733805843	
